setting,n,model,metric,index,truth,estimate_mean,estimate_sd,bias,abs_bias,rmse,mae,mcse_mean,n_rep,n_obs,n_missing,source_files
heteroskedastic,2000,empirical,wasserstein_unit,1,0.6048799999999999,0.6096034052310375,0.03967692833677872,0.004723405231037552,0.004723405231037552,0.03975961031997231,0.030578377594894027,0.0039676928336778725,100,100,0,20
heteroskedastic,2000,empirical,category_effect,2,-0.00765,-0.0068284803017476525,0.008937198612780216,0.0008215196982523462,0.0008215196982523462,0.008930267547417289,0.006953086112889997,0.0008937198612780216,100,100,0,20
heteroskedastic,2000,ordered_logit,category_effect,2,-0.00765,-0.005630857098664722,0.0018580230239414158,0.0020191429013352775,0.0020191429013352775,0.002737638602506562,0.0023051745820659975,0.00018580230239414157,100,100,0,20
heteroskedastic,2000,ordered_probit,category_effect,2,-0.00765,-0.004022201950734757,0.0014986424245026048,0.003627798049265242,0.003627798049265242,0.003922293781909579,0.0036655298774353035,0.00014986424245026048,100,100,0,20
heteroskedastic,2000,model_free_flow,category_effect,2,-0.00765,-0.0033642110617343435,0.00783765888536124,0.004285788938265656,0.004285788938265656,0.008898460240884904,0.007251091113423381,0.000783765888536124,100,100,0,20
heteroskedastic,2000,structured_flow,category_effect,2,-0.00765,0.009430077971416735,0.0016519387442811818,0.017080077971416738,0.017080077971416738,0.0171589823739167,0.017080077971416738,0.00016519387442811819,100,100,0,20
heteroskedastic,2000,model_free_flow,cumulative_ge_effect,2,-0.14665,-0.14541743753513972,0.015647253289697943,0.001232562464860299,0.001232562464860299,0.01561753438884083,0.012456612923779791,0.0015647253289697942,100,100,0,20
heteroskedastic,2000,model_free_flow,cumulative_ge_effect,3,-0.139,-0.14205322647340532,0.01708841114581048,-0.0030532264734053154,0.0030532264734053154,0.01727471705792255,0.013701208331225366,0.001708841114581048,100,100,0,20
heteroskedastic,2000,model_free_flow,cumulative_ge_effect,4,-0.06203,-0.058499985332293225,0.02220427719267333,0.00353001466770679,0.00353001466770679,0.022373212329632228,0.018162306340738187,0.002220427719267333,100,100,0,20
heteroskedastic,2000,model_free_flow,cumulative_ge_effect,5,0.2572,0.258238404055456,0.02217070863165709,0.001038404055455981,0.001038404055455981,0.02208400328291778,0.017955267372543132,0.002217070863165709,100,100,0,20
heteroskedastic,2000,model_free_flow,wasserstein_unit,1,0.6048799999999999,0.6045244838362355,0.03949405359400036,-0.0003555161637643944,0.0003555161637643944,0.03929769533109559,0.03132501789164437,0.003949405359400035,100,100,0,20
heteroskedastic,2000,empirical,category_effect,3,-0.07697,-0.07645521943848545,0.014108417565778348,0.0005147805615145612,0.0005147805615145612,0.014047133898940831,0.01138032143880505,0.0014108417565778348,100,100,0,20
heteroskedastic,2000,model_free_flow,category_effect,3,-0.07697,-0.08355324114111207,0.01424262031479487,-0.006583241141112077,0.006583241141112077,0.015625708784535956,0.012103434464478617,0.001424262031479487,100,100,0,20
heteroskedastic,2000,ordered_logit,category_effect,3,-0.07697,-0.01483932433846471,0.0046660706186733404,0.06213067566153528,0.06213067566153528,0.062303895151323854,0.06213067566153528,0.000466607061867334,100,100,0,20
heteroskedastic,2000,ordered_probit,category_effect,3,-0.07697,-0.010349292414809528,0.0036363300660650516,0.06662070758519047,0.06662070758519047,0.0667188829832854,0.06662070758519047,0.00036363300660650514,100,100,0,20
heteroskedastic,2000,structured_flow,category_effect,3,-0.07697,-0.0029551779019845893,0.004870526939819801,0.07401482209801541,0.07401482209801541,0.07417330181774076,0.07401482209801541,0.0004870526939819801,100,100,0,20
heteroskedastic,2000,ordered_logit,cumulative_ge_effect,2,-0.14665,0.04382591458551186,0.01241950258280003,0.19047591458551189,0.19047591458551189,0.19087633599047144,0.19047591458551189,0.001241950258280003,100,100,0,20
heteroskedastic,2000,ordered_logit,cumulative_ge_effect,3,-0.139,0.04945677168417663,0.014115467890867924,0.18845677168417665,0.18845677168417665,0.18897938713802157,0.18845677168417665,0.0014115467890867925,100,100,0,20
heteroskedastic,2000,ordered_logit,cumulative_ge_effect,4,-0.06203,0.06429609602264139,0.018599586563891237,0.1263260960226414,0.1263260960226414,0.1276744598988608,0.1263260960226414,0.0018599586563891237,100,100,0,20
heteroskedastic,2000,ordered_logit,cumulative_ge_effect,5,0.2572,0.06326698784353003,0.019041474631604566,-0.19393301215646994,0.19393301215646994,0.19485626800969502,0.19393301215646994,0.0019041474631604567,100,100,0,20
heteroskedastic,2000,ordered_logit,latent_beta,0,,0.3126845965500244,0.09187319420240793,,,,,0.009187319420240793,100,100,0,20
heteroskedastic,2000,ordered_logit,latent_beta,1,,0.4304763816610433,0.08277585314417443,,,,,0.008277585314417444,100,100,0,20
heteroskedastic,2000,ordered_logit,latent_beta,2,,-0.487084781324661,0.04857638539331327,,,,,0.004857638539331327,100,100,0,20
heteroskedastic,2000,ordered_logit,latent_beta,3,,0.2718606228163402,0.041243529052963114,,,,,0.004124352905296311,100,100,0,20
heteroskedastic,2000,ordered_logit,latent_beta,4,,-0.2228816547282819,0.042884243902377564,,,,,0.004288424390237756,100,100,0,20
heteroskedastic,2000,ordered_logit,wasserstein_unit,1,0.6048799999999999,0.22084577013586004,0.06403541978014532,-0.3840342298641399,0.3840342298641399,0.3892837260198508,0.3840342298641399,0.006403541978014532,100,100,0,20
heteroskedastic,2000,model_free_flow,category_effect,4,-0.31923,-0.31673838938774923,0.01883259229313239,0.0024916106122507757,0.0024916106122507757,0.01890312118666218,0.014914663566531657,0.001883259229313239,100,100,0,20
heteroskedastic,2000,empirical,category_effect,4,-0.31923,-0.3221889470998942,0.019465117808316786,-0.002958947099894225,0.002958947099894225,0.019592275802435694,0.01617751694087127,0.0019465117808316786,100,100,0,20
heteroskedastic,2000,structured_flow,category_effect,4,-0.31923,-0.19370096531746497,0.011794197697304267,0.12552903468253498,0.12552903468253498,0.12607636819269083,0.12552903468253498,0.0011794197697304267,100,100,0,20
heteroskedastic,2000,ordered_probit,category_effect,4,-0.31923,0.0002218717975494229,0.0011543103940809907,0.31945187179754947,0.31945187179754947,0.31945393643390746,0.31945187179754947,0.00011543103940809907,100,100,0,20
heteroskedastic,2000,ordered_logit,category_effect,4,-0.31923,0.0010291081791113266,0.0017686000152648902,0.3202591081791113,0.3202591081791113,0.32026394276945,0.3202591081791113,0.00017686000152648902,100,100,0,20
heteroskedastic,2000,ordered_probit,cumulative_ge_effect,2,-0.14665,0.03678827865860024,0.012260825595471946,0.1834382786586003,0.1834382786586003,0.18384348409195803,0.1834382786586003,0.0012260825595471945,100,100,0,20
heteroskedastic,2000,ordered_probit,cumulative_ge_effect,3,-0.139,0.040810480609335044,0.01365668617538276,0.17981048060933502,0.17981048060933502,0.18032317921853533,0.17981048060933502,0.001365668617538276,100,100,0,20
heteroskedastic,2000,ordered_probit,cumulative_ge_effect,4,-0.06203,0.051159773024144616,0.01718071945885193,0.1131897730241446,0.1131897730241446,0.11447335963956816,0.1131897730241446,0.001718071945885193,100,100,0,20
heteroskedastic,2000,ordered_probit,cumulative_ge_effect,5,0.2572,0.05093790122659517,0.01739212551473228,-0.20626209877340484,0.20626209877340484,0.2069867497209201,0.20626209877340484,0.001739212551473228,100,100,0,20
heteroskedastic,2000,ordered_probit,latent_beta,0,,0.15019009818891807,0.05077576505837968,,,,,0.005077576505837967,100,100,0,20
heteroskedastic,2000,ordered_probit,latent_beta,1,,0.24337253514580162,0.05011083262045305,,,,,0.005011083262045305,100,100,0,20
heteroskedastic,2000,ordered_probit,latent_beta,2,,-0.29063502784047124,0.02740039404889834,,,,,0.002740039404889834,100,100,0,20
heteroskedastic,2000,ordered_probit,latent_beta,3,,0.15256762941957927,0.024856734686133766,,,,,0.0024856734686133767,100,100,0,20
heteroskedastic,2000,ordered_probit,latent_beta,4,,-0.12534285491773575,0.026094328366101958,,,,,0.0026094328366101957,100,100,0,20
heteroskedastic,2000,ordered_probit,wasserstein_unit,1,0.6048799999999999,0.180098744581436,0.059199332873059826,-0.4247812554185639,0.4247812554185639,0.4288456952768214,0.4247812554185639,0.0059199332873059824,100,100,0,20
heteroskedastic,2000,model_free_flow,category_effect,5,0.2572,0.258238404055456,0.02217070863165709,0.001038404055455981,0.001038404055455981,0.02208400328291778,0.017955267372543132,0.002217070863165709,100,100,0,20
heteroskedastic,2000,empirical,category_effect,5,0.2572,0.25853285323210123,0.021666562042208258,0.001332853232101246,0.001332853232101246,0.02159912056913183,0.017073595182079692,0.002166656204220826,100,100,0,20
heteroskedastic,2000,ordered_logit,category_effect,5,0.2572,0.06326698784353003,0.019041474631604566,-0.19393301215646994,0.19393301215646994,0.19485626800969502,0.19393301215646994,0.0019041474631604567,100,100,0,20
heteroskedastic,2000,ordered_probit,category_effect,5,0.2572,0.05093790122659517,0.01739212551473228,-0.20626209877340484,0.20626209877340484,0.2069867497209201,0.20626209877340484,0.001739212551473228,100,100,0,20
heteroskedastic,2000,structured_flow,category_effect,5,0.2572,-0.006564865995559476,0.004779490470741032,-0.26376486599555937,0.26376486599555937,0.2638077323118558,0.26376486599555937,0.0004779490470741032,100,100,0,20
heteroskedastic,2000,structured_flow,cumulative_ge_effect,2,-0.14665,-0.19379093124359237,0.011521672829184714,-0.047140931243592366,0.047140931243592366,0.04851483127712646,0.047140931243592366,0.0011521672829184714,100,100,0,20
heteroskedastic,2000,structured_flow,cumulative_ge_effect,3,-0.139,-0.20322100921500916,0.012155210484975008,-0.06422100921500914,0.06422100921500914,0.06534990187528207,0.06422100921500914,0.0012155210484975007,100,100,0,20
heteroskedastic,2000,structured_flow,cumulative_ge_effect,4,-0.06203,-0.20026583131302458,0.0119376524690165,-0.13823583131302458,0.13823583131302458,0.13874518921320944,0.13823583131302458,0.00119376524690165,100,100,0,20
heteroskedastic,2000,structured_flow,cumulative_ge_effect,5,0.2572,-0.006564865995559476,0.004779490470741032,-0.26376486599555937,0.26376486599555937,0.2638077323118558,0.26376486599555937,0.0004779490470741032,100,100,0,20
heteroskedastic,2000,structured_flow,latent_beta,0,,-0.7576801786076062,0.02246592280404564,,,,,0.0022465922804045637,100,100,0,20
heteroskedastic,2000,structured_flow,latent_beta,1,,0.1532107589759175,0.0349426731561672,,,,,0.00349426731561672,100,100,0,20
heteroskedastic,2000,structured_flow,latent_beta,2,,-0.618995763560918,0.025793997230991128,,,,,0.0025793997230991127,100,100,0,20
heteroskedastic,2000,structured_flow,latent_beta,3,,0.09295868724684801,0.018441586213725877,,,,,0.0018441586213725878,100,100,0,20
heteroskedastic,2000,structured_flow,latent_beta,4,,-0.08750628267296066,0.017084718963483538,,,,,0.0017084718963483539,100,100,0,20
heteroskedastic,2000,structured_flow,wasserstein_unit,1,0.6048799999999999,0.603842637767189,0.03554171005427864,-0.0010373622328107963,0.0010373622328107963,0.03537876683052491,0.027818280360844713,0.003554171005427864,100,100,0,20
high_dimensional,500,empirical,category_effect,1,-0.09181,-0.0917695547939474,0.023407135099662177,4.0445206052610314e-05,4.0445206052610314e-05,0.023289840481480147,0.01884588617745141,0.0023407135099662176,100,100,0,20
high_dimensional,500,structured_flow,category_effect,1,-0.09181,-0.09132819385568235,0.024804047106511674,0.0004818061443176523,0.0004818061443176523,0.024684417807477897,0.02027620629810427,0.0024804047106511675,100,100,0,20
high_dimensional,500,ordered_probit,category_effect,1,-0.09181,-0.09299963864030981,0.016746445236283148,-0.0011896386403098286,0.0011896386403098286,0.016704916457912337,0.013471593029352098,0.0016746445236283148,100,100,0,20
high_dimensional,500,ordered_logit,category_effect,1,-0.09181,-0.08415793994018386,0.016043665729089284,0.007652060059816115,0.007652060059816115,0.01770252075512184,0.013794837612575968,0.0016043665729089285,100,100,0,20
high_dimensional,500,model_free_flow,category_effect,1,-0.09181,-0.07871116829827003,0.016627466057778817,0.01309883170172996,0.01309883170172996,0.021101831512402105,0.01765546562344069,0.0016627466057778817,100,100,0,20
high_dimensional,500,empirical,cumulative_ge_effect,2,0.0918099999999999,0.09176955479394738,0.02340713509966217,-4.044520605251636e-05,4.044520605251636e-05,0.023289840481480136,0.0188458861774514,0.002340713509966217,100,100,0,20
high_dimensional,500,empirical,cumulative_ge_effect,3,0.15459,0.1516321982006185,0.030245597079445307,-0.0029578017993815205,0.0029578017993815205,0.030238994241701452,0.02487622868213032,0.0030245597079445307,100,100,0,20
high_dimensional,500,empirical,cumulative_ge_effect,4,0.2315699999999999,0.24062131890264127,0.04197311458939408,0.009051318902641355,0.009051318902641355,0.042732321476001915,0.034262737674419154,0.004197311458939408,100,100,0,20
high_dimensional,500,empirical,cumulative_ge_effect,5,0.2231699999999999,0.23195068630875496,0.04176243314069057,0.008780686308755089,0.008780686308755089,0.042470698907188985,0.035213389526441125,0.004176243314069057,100,100,0,20
high_dimensional,500,empirical,wasserstein_unit,1,0.70114,0.7159737582059623,0.10554086167931051,0.014833758205962291,0.014833758205962291,0.1060543498951561,0.08329508191436918,0.010554086167931052,100,100,0,20
high_dimensional,500,model_free_flow,category_effect,2,-0.06278,-0.0636880211882229,0.018426265490905775,-0.0009080211882229099,0.0009080211882229099,0.0183563746371715,0.013902204493473048,0.0018426265490905775,100,100,0,20
high_dimensional,500,empirical,category_effect,2,-0.06278,-0.059862643406671044,0.022323594138425586,0.002917356593328957,0.002917356593328957,0.022402464065303565,0.017755533921817297,0.0022323594138425585,100,100,0,20
high_dimensional,500,ordered_logit,category_effect,2,-0.06278,-0.05786455738022563,0.012607524741045479,0.004915442619774367,0.004915442619774367,0.013473001129793147,0.010521162976684739,0.001260752474104548,100,100,0,20
high_dimensional,500,structured_flow,category_effect,2,-0.06278,-0.05575773174957652,0.019396466570194067,0.007022268250423475,0.007022268250423475,0.020537111229076865,0.016797113978268198,0.0019396466570194067,100,100,0,20
high_dimensional,500,ordered_probit,category_effect,2,-0.06278,-0.05565072137701173,0.012077429057006315,0.007129278622988273,0.007129278622988273,0.013972553932082275,0.011351467599526703,0.0012077429057006316,100,100,0,20
high_dimensional,500,model_free_flow,cumulative_ge_effect,2,0.0918099999999999,0.07871116829827002,0.016627466057778813,-0.013098831701729876,0.013098831701729876,0.021101831512402053,0.01765546562344065,0.0016627466057778813,100,100,0,20
high_dimensional,500,model_free_flow,cumulative_ge_effect,3,0.15459,0.14239918948649294,0.02580691660510107,-0.012190810513507051,0.012190810513507051,0.028424511186513814,0.02304627420095916,0.002580691660510107,100,100,0,20
high_dimensional,500,model_free_flow,cumulative_ge_effect,4,0.2315699999999999,0.24729089957956016,0.0414297632015571,0.01572089957956032,0.01572089957956032,0.04411811090400793,0.035641467634807765,0.00414297632015571,100,100,0,20
high_dimensional,500,model_free_flow,cumulative_ge_effect,5,0.2231699999999999,0.23597731419472034,0.03935442323186644,0.012807314194720443,0.012807314194720443,0.04119842495188412,0.033649755773402394,0.003935442323186644,100,100,0,20
high_dimensional,500,model_free_flow,wasserstein_unit,1,0.70114,0.7043785715590452,0.10007377204474147,0.0032385715590451964,0.0032385715590451964,0.09962479911394202,0.07976443579864502,0.010007377204474147,100,100,0,20
high_dimensional,500,structured_flow,category_effect,3,-0.0769799999999999,-0.07236287284770439,0.026062763691082097,0.004617127152295508,0.004617127152295508,0.02633994756725001,0.020433693556728437,0.0026062763691082095,100,100,0,20
high_dimensional,500,empirical,category_effect,3,-0.0769799999999999,-0.08898912070202274,0.03869959691676489,-0.01200912070202282,0.01200912070202282,0.04033486325179038,0.03190930266523697,0.0038699596916764887,100,100,0,20
high_dimensional,500,ordered_probit,category_effect,3,-0.0769799999999999,-0.09202037166878878,0.015318000153901248,-0.015040371668788879,0.015040371668788879,0.02141278817349755,0.01799556045013264,0.0015318000153901248,100,100,0,20
high_dimensional,500,ordered_logit,category_effect,3,-0.0769799999999999,-0.10075988317732891,0.0167616043663876,-0.023779883177329007,0.023779883177329007,0.029045218385361917,0.024962063237930394,0.00167616043663876,100,100,0,20
high_dimensional,500,model_free_flow,category_effect,3,-0.0769799999999999,-0.10489171009306726,0.03451620762958374,-0.02791171009306738,0.02791171009306738,0.04425515183068169,0.035292231119051026,0.003451620762958374,100,100,0,20
high_dimensional,500,ordered_logit,cumulative_ge_effect,2,0.0918099999999999,0.08415793994018385,0.016043665729089274,-0.007652060059816016,0.007652060059816016,0.017702520755121787,0.013794837612575923,0.0016043665729089274,100,100,0,20
